recetteID,nom_recette,ingredient_1,ingredient_1_vegan,ingredient_2,ingredient_2_vegan,ingredient_3,ingredient_3_vegan,ingredient_4,ingredient_4_vegan,ingredient_5,ingredient_5_vegan,ingredient_6,ingredient_6_vegan,nom_recette_vegan_equivalente,ingredient_vegan_1,ingredient_vegan_1_vegan,ingredient_vegan_2,ingredient_vegan_2_vegan,ingredient_vegan_3,ingredient_vegan_3_vegan,ingredient_vegan_4,ingredient_vegan_4_vegan,ingredient_vegan_5,ingredient_vegan_5_vegan,ingredient_vegan_6,ingredient_vegan_6_vegan
698,Flan pâtissier,Pâte brisée,Y,Lait,N,Œufs,N,Sucre,Y,Vanille,Y,Maïzena,Y,Flan végane,Pâte brisée végane,Y,Lait végétal,Y,Aquafaba,Y,Sucre,Y,Vanille,Y,Maïzena,Y
699,Tarte au flan,Pâte brisée,Y,Lait,N,Œufs,N,Sucre,Y,Vanille,Y,Poudre flan,Y,Tarte flan végane,Pâte brisée végane,Y,Lait végétal,Y,Aquafaba,Y,Sucre,Y,Vanille,Y,Poudre flan végane,Y
700,Riz au lait caramélisé,Riz,Y,Lait,N,Sucre,Y,Vanille,Y,Caramel,Y,Cannelle,Y,Riz lait végane caramélisé,Riz,Y,Lait végétal,Y,Sucre,Y,Vanille,Y,Caramel végane,Y,Cannelle,YrecetteID,nom_recette,ingredient_1,ingredient_1_vegan,ingredient_2,ingredient_2_vegan,ingredient_3,ingredient_3_vegan,ingredient_4,ingredient_4_vegan,ingredient_5,ingredient_5_vegan,ingredient_6,ingredient_6_vegan,nom_recette_vegan_equivalente,ingredient_vegan_1,ingredient_vegan_1_vegan,ingredient_vegan_2,ingredient_vegan_2_vegan,ingredient_vegan_3,ingredient_vegan_3_vegan,ingredient_vegan_4,ingredient_vegan_4_vegan,ingredient_vegan_5,ingredient_vegan_5_vegan,ingredient_vegan_6,ingredient_vegan_6_vegan
801,Couscous royal,Semoule,Y,Agneau,N,Poulet,N,Légumes,Y,Pois chiches,Y,Harissa,Y,Couscous végétal royal,Semoule,Y,Seitan,Y,Tempeh,Y,Légumes,Y,Pois chiches,Y,Harissa,Y
802,Tagine agneau,Agneau,N,Pruneaux,Y,Amandes,Y,Cannelle,Y,Gingembre,Y,Miel,N,Tagine végétal,Seitan,Y,Pruneaux,Y,Amandes,Y,Cannelle,Y,Gingembre,Y,Sirop d'agave,Y
803,Tajine poulet citron,Poulet,N,Citrons confits,Y,Olives,Y,Gingembre,Y,Safran,Y,Coriandre,Y,Tajine végétal citron,Tofu,Y,Citrons confits,Y,Olives,Y,Gingembre,Y,Safran,Y,Coriandre,Y
804,Pastilla au pigeon,Pastilla,Y,Pigeon,N,Amandes,Y,Cannelle,Y,Sucre,Y,Œufs,N,Pastilla végétale,Pastilla,Y,Champignons,Y,Amandes,Y,Cannelle,Y,Sucre,Y,Aquafaba,Y
805,Mechoui,Agneau,N,Cumin,Y,Coriandre,Y,Ail,Y,Huile d'olive,Y,Sel,Y,Mechoui végétal,Seitan,Y,Cumin,Y,Coriandre,Y,Ail,Y,Huile d'olive,Y,Sel,Y
806,Chorba,Agneau,N,Tomates,Y,Vermicelles,Y,Coriandre,Y,Menthe,Y,Citron,Y,Chorba végétale,Lentilles,Y,Tomates,Y,Vermicelles,Y,Coriandre,Y,Menthe,Y,Citron,Y
807,Harira,Lentilles,Y,Pois chiches,Y,Tomates,Y,Coriandre,Y,Persil,Y,Citron,Y,Harira végane,Lentilles,Y,Pois chiches,Y,Tomates,Y,Coriandre,Y,Persil,Y,Citron,Y
808,Chakchouka,Tomates,Y,Œufs,N,Poivrons,Y,Oignons,Y,Harissa,Y,Coriandre,Y,Chakchouka végane,Tomates,Y,Tofu brouillé,Y,Poivrons,Y,Oignons,Y,Harissa,Y,Coriandre,Y
809,Bricks à l'œuf,Pâte brick,Y,Œufs,N,Thon,N,Câpres,Y,Persil,Y,Huile,Y,Bricks végétales,Pâte brick,Y,Tofu brouillé,Y,Pâté végétal,Y,Câpres,Y,Persil,Y,Huile,Y
810,Kefta,Agneau haché,N,Persil,Y,Oignons,Y,Cumin,Y,Cannelle,Y,Piment,Y,Kefta végétale,Protéines végétales,Y,Persil,Y,Oignons,Y,Cumin,Y,Cannelle,Y,Piment,Y
811,Falafel,Pois chiches,Y,Persil,Y,Coriandre,Y,Ail,Y,Cumin,Y,Huile,Y,Falafel végane,Pois chiches,Y,Persil,Y,Coriandre,Y,Ail,Y,Cumin,Y,Huile,Y
812,Taboulé libanais,Persil,Y,Tomates,Y,Menthe,Y,Boulgour,Y,Citron,Y,Huile d'olive,Y,Taboulé végane,Persil,Y,Tomates,Y,Menthe,Y,Boulgour,Y,Citron,Y,Huile d'olive,Y
813,Fattouch,Salade,Y,Tomates,Y,Concombre,Y,Pain pita,Y,Sumac,Y,Menthe,Y,Fattouch végane,Salade,Y,Tomates,Y,Concombre,Y,Pain pita,Y,Sumac,Y,Menthe,Y
814,Kibbé,Boulgour,Y,Agneau,N,Oignons,Y,Pignons,Y,Cannelle,Y,Huile,Y,Kibbé végétal,Boulgour,Y,Lentilles,Y,Oignons,Y,Pignons,Y,Cannelle,Y,Huile,Y
815,Lahmacun,Pâte fine,Y,Agneau haché,N,Tomates,Y,Oignons,Y,Persil,Y,Épices,Y,Lahmacun végétal,Pâte fine,Y,Protéines végétales,Y,Tomates,Y,Oignons,Y,Persil,Y,Épices,Y
816,Dolmas,Feuilles vigne,Y,Riz,Y,Agneau,N,Pignons,Y,Menthe,Y,Citron,Y,Dolmas végétales,Feuilles vigne,Y,Riz,Y,Lentilles,Y,Pignons,Y,Menthe,Y,Citron,Y
817,Moussaka,Aubergines,Y,Agneau haché,N,Béchamel,N,Tomates,Y,Oignons,Y,Fromage,N,Moussaka végétale,Aubergines,Y,Lentilles,Y,Béchamel végane,Y,Tomates,Y,Oignons,Y,Fromage végétal,Y
818,Souvlaki,Porc,N,Citron,Y,Origan,Y,Ail,Y,Huile d'olive,Y,Oignons,Y,Souvlaki végétal,Seitan,Y,Citron,Y,Origan,Y,Ail,Y,Huile d'olive,Y,Oignons,Y
819,Gyros,Porc,N,Yaourt grec,N,Concombre,Y,Tomates,Y,Oignons,Y,Pain pita,Y,Gyros végétal,Seitan,Y,Yaourt végétal,Y,Concombre,Y,Tomates,Y,Oignons,Y,Pain pita,Y
820,Spanakopita,Épinards,Y,Feta,N,Pâte filo,Y,Œufs,N,Aneth,Y,Huile d'olive,Y,Spanakopita végétale,Épinards,Y,Fromage végétal,Y,Pâte filo,Y,Aquafaba,Y,Aneth,Y,Huile d'olive,Y
821,Avgolemono,Œufs,N,Citron,Y,Riz,Y,Bouillon poulet,N,Aneth,Y,Persil,Y,Avgolemono végane,Aquafaba,Y,Citron,Y,Riz,Y,Bouillon végétal,Y,Aneth,Y,Persil,Y
822,Baklava,Pâte filo,Y,Noix,Y,Miel,N,Beurre,N,Cannelle,Y,Sirop,Y,Baklava végane,Pâte filo,Y,Noix,Y,Sirop d'agave,Y,Beurre végétal,Y,Cannelle,Y,Sirop végane,Y
823,Loukoumades,Farine,Y,Levure,Y,Miel,N,Cannelle,Y,Noix,Y,Huile,Y,Loukoumades véganes,Farine,Y,Levure,Y,Sirop d'érable,Y,Cannelle,Y,Noix,Y,Huile,Y
824,Galaktoboureko,Lait,N,Semoule,Y,Œufs,N,Pâte filo,Y,Sucre,Y,Vanille,Y,Galaktoboureko végane,Lait végétal,Y,Semoule,Y,Aquafaba,Y,Pâte filo,Y,Sucre,Y,Vanille,Y
825,Halva,Sésame,Y,Sucre,Y,Miel,N,Pistaches,Y,Vanille,Y,Eau,Y,Halva végane,Sésame,Y,Sucre,Y,Sirop d'agave,Y,Pistaches,Y,Vanille,Y,Eau,Y
826,Paella valenciana,Riz bomba,Y,Poulet,N,Lapin,N,Haricots verts,Y,Tomates,Y,Safran,Y,Paella végétale valenciana,Riz bomba,Y,Seitan,Y,Champignons,Y,Haricots verts,Y,Tomates,Y,Safran,Y
827,Gazpacho,Tomates,Y,Concombre,Y,Poivrons,Y,Oignons,Y,Ail,Y,Huile d'olive,Y,Gazpacho végane,Tomates,Y,Concombre,Y,Poivrons,Y,Oignons,Y,Ail,Y,Huile d'olive,Y
828,Tortilla espagnole,Œufs,N,Pommes de terre,Y,Oignons,Y,Huile d'olive,Y,Sel,Y,Persil,Y,Tortilla végane,Aquafaba,Y,Pommes de terre,Y,Oignons,Y,Huile d'olive,Y,Sel,Y,Persil,Y
829,Jambon serrano,Jambon,N,Sel,Y,Temps,Y,Air,Y,Température,Y,Humidité,Y,Jambon végétal serrano,Seitan fumé,Y,Sel,Y,Épices,Y,Fumage,Y,Marinage,Y,Séchage,Y
830,Chorizo,Porc,N,Pimentón,Y,Ail,Y,Sel,Y,Vin,Y,Boyau,N,Chorizo végétal,Seitan,Y,Pimentón,Y,Ail,Y,Sel,Y,Vin,Y,Enveloppe végétale,Y
831,Patatas bravas,Pommes de terre,Y,Sauce tomate,Y,Aïoli,N,Piment,Y,Paprika,Y,Huile,Y,Patatas bravas véganes,Pommes de terre,Y,Sauce tomate,Y,Aïoli végane,Y,Piment,Y,Paprika,Y,Huile,Y
832,Pimientos de Padrón,Piments Padrón,Y,Gros sel,Y,Huile d'olive,Y,Ail,Y,Citron,Y,Persil,Y,Pimientos véganes,Piments Padrón,Y,Gros sel,Y,Huile d'olive,Y,Ail,Y,Citron,Y,Persil,Y
833,Croquetas,Béchamel,N,Jambon,N,Chapelure,Y,Œufs,N,Farine,Y,Huile,Y,Croquetas végétales,Béchamel végane,Y,Jambon végétal,Y,Chapelure,Y,Aquafaba,Y,Farine,Y,Huile,Y
834,Pulpo a la gallega,Poulpe,N,Pommes de terre,Y,Pimentón,Y,Gros sel,Y,Huile d'olive,Y,Persil,Y,Pulpo végétal gallega,Champignons king oyster,Y,Pommes de terre,Y,Pimentón,Y,Gros sel,Y,Huile d'olive,Y,Persil,Y
835,Fabada asturiana,Haricots fabes,Y,Chorizo,N,Morcilla,N,Lard,N,Safran,Y,Oignons,Y,Fabada végétale,Haricots fabes,Y,Chorizo végétal,Y,Boudin végétal,Y,Tempeh fumé,Y,Safran,Y,Oignons,Y
836,Cocido madrileño,Pois chiches,Y,Bœuf,N,Chorizo,N,Lard,N,Légumes,Y,Vermicelles,Y,Cocido végétal,Pois chiches,Y,Seitan,Y,Chorizo végétal,Y,Tempeh,Y,Légumes,Y,Vermicelles,Y
837,Salmorejo,Tomates,Y,Pain,Y,Ail,Y,Huile d'olive,Y,Vinaigre,Y,Sel,Y,Salmorejo végane,Tomates,Y,Pain,Y,Ail,Y,Huile d'olive,Y,Vinaigre,Y,Sel,Y
838,Migas,Pain rassis,Y,Chorizo,N,Lard,N,Ail,Y,Pimentón,Y,Huile,Y,Migas végétales,Pain rassis,Y,Chorizo végétal,Y,Tempeh,Y,Ail,Y,Pimentón,Y,Huile,Y
839,Crema catalana,Lait,N,Œufs,N,Sucre,Y,Cannelle,Y,Citron,Y,Maïzena,Y,Crema catalana végane,Lait végétal,Y,Aquafaba,Y,Sucre,Y,Cannelle,Y,Citron,Y,Maïzena,Y
840,Torrijas,Pain,Y,Lait,N,Œufs,N,Sucre,Y,Cannelle,Y,Huile,Y,Torrijas véganes,Pain,Y,Lait végétal,Y,Aquafaba,Y,Sucre,Y,Cannelle,Y,Huile,Y
841,Flan de huevo,Œufs,N,Lait,N,Sucre,Y,Vanille,Y,Caramel,Y,Eau,Y,Flan végane,Aquafaba,Y,Lait végétal,Y,Sucre,Y,Vanille,Y,Caramel végane,Y,Eau,Y
842,Churros con chocolate,Farine,Y,Eau,Y,Sel,Y,Huile,Y,Chocolat,Y,Sucre,Y,Churros véganes chocolat,Farine,Y,Eau,Y,Sel,Y,Huile,Y,Chocolat végane,Y,Sucre,Y
843,Polvorones,Farine,Y,Saindoux,N,Sucre,Y,Amandes,Y,Cannelle,Y,Anis,Y,Polvorones véganes,Farine,Y,Beurre végétal,Y,Sucre,Y,Amandes,Y,Cannelle,Y,Anis,Y
844,Turron,Amandes,Y,Miel,N,Blancs œufs,N,Sucre,Y,Citron,Y,Vanille,Y,Turron végane,Amandes,Y,Sirop d'agave,Y,Aquafaba,Y,Sucre,Y,Citron,Y,Vanille,Y
845,Horchata,Souchet,Y,Eau,Y,Sucre,Y,Cannelle,Y,Citron,Y,Glace,Y,Horchata végane,Souchet,Y,Eau,Y,Sucre,Y,Cannelle,Y,Citron,Y,Glace,Y
846,Sangria,Vin rouge,Y,Fruits,Y,Sucre,Y,Cannelle,Y,Liqueur,Y,Soda,Y,Sangria végane,Vin rouge végane,Y,Fruits,Y,Sucre,Y,Cannelle,Y,Liqueur végane,Y,Soda,Y
847,Kaiserschmarrn,Farine,Y,Œufs,N,Lait,N,Sucre,Y,Raisins,Y,Beurre,N,Kaiserschmarrn végane,Farine,Y,Aquafaba,Y,Lait végétal,Y,Sucre,Y,Raisins,Y,Beurre végétal,Y
848,Schnitzel viennois,Escalope veau,N,Chapelure,Y,Œufs,N,Farine,Y,Beurre,N,Citron,Y,Schnitzel végétal,Seitan,Y,Chapelure,Y,Aquafaba,Y,Farine,Y,Beurre végétal,Y,Citron,Y
849,Goulash,Bœuf,N,Paprika,Y,Oignons,Y,Tomates,Y,Poivrons,Y,Pommes de terre,Y,Goulash végétal,Seitan,Y,Paprika,Y,Oignons,Y,Tomates,Y,Poivrons,Y,Pommes de terre,Y
850,Strudel aux pommes,Pâte filo,Y,Pommes,Y,Sucre,Y,Cannelle,Y,Raisins,Y,Beurre,N,Strudel végane,Pâte filo,Y,Pommes,Y,Sucre,Y,Cannelle,Y,Raisins,Y,Beurre végétal,Y
851,Sachertorte,Chocolat,Y,Abricots,Y,Œufs,N,Sucre,Y,Beurre,N,Farine,Y,Sachertorte végane,Chocolat végane,Y,Abricots,Y,Aquafaba,Y,Sucre,Y,Beurre végétal,Y,Farine,Y
852,Linzertorte,Pâte sablée,Y,Confiture,Y,Amandes,Y,Cannelle,Y,Sucre,Y,Beurre,N,Linzertorte végane,Pâte sablée végane,Y,Confiture,Y,Amandes,Y,Cannelle,Y,Sucre,Y,Beurre végétal,Y
853,Apfelstrudel,Pommes,Y,Pâte étirée,Y,Sucre,Y,Cannelle,Y,Raisins,Y,Beurre,N,Apfelstrudel végane,Pommes,Y,Pâte étirée végane,Y,Sucre,Y,Cannelle,Y,Raisins,Y,Beurre végétal,Y
854,Lebkuchen,Farine,Y,Miel,N,Épices,Y,Amandes,Y,Fruits confits,Y,Œufs,N,Lebkuchen végane,Farine,Y,Sirop d'agave,Y,Épices,Y,Amandes,Y,Fruits confits,Y,Aquafaba,Y
855,Bratwurst,Porc,N,Épices,Y,Sel,Y,Vin,Y,Boyau,N,Fumage,Y,Bratwurst végétale,Seitan,Y,Épices,Y,Sel,Y,Vin,Y,Enveloppe végétale,Y,Fumage végétal,Y
856,Sauerkraut,Chou blanc,Y,Sel,Y,Baies genièvre,Y,Vin blanc,Y,Lard,N,Oignons,Y,Sauerkraut végane,Chou blanc,Y,Sel,Y,Baies genièvre,Y,Vin blanc,Y,Tempeh,Y,Oignons,Y
857,Bretzel,Farine,Y,Levure,Y,Sel,Y,Bicarbonate,Y,Gros sel,Y,Eau,Y,Bretzel végane,Farine,Y,Levure,Y,Sel,Y,Bicarbonate,Y,Gros sel,Y,Eau,Y
858,Spätzle,Farine,Y,Œufs,N,Lait,N,Sel,Y,Muscade,Y,Beurre,N,Spätzle végane,Farine,Y,Aquafaba,Y,Lait végétal,Y,Sel,Y,Muscade,Y,Beurre végétal,Y
859,Sauerbraten,Bœuf,N,Vinaigre,Y,Vin rouge,Y,Oignons,Y,Épices,Y,Raisins,Y,Sauerbraten végétal,Seitan,Y,Vinaigre,Y,Vin rouge,Y,Oignons,Y,Épices,Y,Raisins,Y
860,Eisbein,Jarret porc,N,Choucroute,Y,Pommes de terre,Y,Moutarde,N,Cornichons,Y,Bière,Y,Eisbein végétal,Seitan fumé,Y,Choucroute,Y,Pommes de terre,Y,Moutarde végane,Y,Cornichons,Y,Bière,Y
861,Rouladen,Bœuf,N,Moutarde,N,Cornichons,Y,Lardons,N,Oignons,Y,Vin rouge,Y,Rouladen végétales,Seitan,Y,Moutarde végane,Y,Cornichons,Y,Tempeh,Y,Oignons,Y,Vin rouge,Y
862,Königsberger Klopse,Bœuf haché,N,Porc haché,N,Œufs,N,Câpres,Y,Crème,N,Citron,Y,Klopse végétales,Protéines végétales,Y,Lentilles,Y,Aquafaba,Y,Câpres,Y,Crème végétale,Y,Citron,Y
863,Himmel und Erde,Pommes de terre,Y,Pommes,Y,Boudin noir,N,Oignons,Y,Beurre,N,Persil,Y,Himmel végétal,Pommes de terre,Y,Pommes,Y,Boudin végétal,Y,Oignons,Y,Beurre végétal,Y,Persil,Y
864,Rheinischer Sauerbraten,Bœuf,N,Vinaigre,Y,Raisins,Y,Pain d'épice,Y,Vin rouge,Y,Betteraves,Y,Sauerbraten végétal rhénan,Seitan,Y,Vinaigre,Y,Raisins,Y,Pain d'épice végane,Y,Vin rouge,Y,Betteraves,Y
865,Currywurst,Saucisse,N,Sauce curry,Y,Ketchup,Y,Poudre curry,Y,Oignons,Y,Paprika,Y,Currywurst végétale,Saucisse végétale,Y,Sauce curry végane,Y,Ketchup,Y,Poudre curry,Y,Oignons,Y,Paprika,Y
866,Döppekuchen,Pommes de terre,Y,Saucisse,N,Lard,N,Oignons,Y,Bouillon,N,Marjolaine,Y,Döppekuchen végétal,Pommes de terre,Y,Saucisse végétale,Y,Tempeh,Y,Oignons,Y,Bouillon végétal,Y,Marjolaine,Y
867,Reibekuchen,Pommes de terre,Y,Oignons,Y,Œufs,N,Farine,Y,Sel,Y,Huile,Y,Reibekuchen véganes,Pommes de terre,Y,Oignons,Y,Aquafaba,Y,Farine,Y,Sel,Y,Huile,Y
868,Flönz,Sang porc,N,Gras,N,Avoine,Y,Oignons,Y,Épices,Y,Boyau,N,Flönz végétal,Haricots noirs,Y,Huile coco,Y,Avoine,Y,Oignons,Y,Épices,Y,Enveloppe végétale,Y
869,Biersuppe,Bière,Y,Bouillon,N,Œufs,N,Crème,N,Sucre,Y,Cannelle,Y,Biersuppe végane,Bière,Y,Bouillon végétal,Y,Aquafaba,Y,Crème végétale,Y,Sucre,Y,Cannelle,Y
870,Maultaschen,Pâte,Y,Épinards,Y,Viande hachée,N,Œufs,N,Oignons,Y,Herbes,Y,Maultaschen végétales,Pâte végane,Y,Épinards,Y,Protéines végétales,Y,Aquafaba,Y,Oignons,Y,Herbes,Y
871,Fish and chips anglais,Cabillaud,N,Pâte à bière,Y,Pommes de terre,Y,Huile,Y,Vinaigre,Y,Petits pois,Y,Fish végétal anglais,Tofu,Y,Pâte à bière végane,Y,Pommes de terre,Y,Huile,Y,Vinaigre,Y,Petits pois,Y
872,Shepherd's pie,Agneau haché,N,Pommes de terre,Y,Carottes,Y,Petits pois,Y,Oignons,Y,Bouillon,N,Shepherd's pie végétal,Lentilles,Y,Pommes de terre,Y,Carottes,Y,Petits pois,Y,Oignons,Y,Bouillon végétal,Y
873,Bangers and mash,Saucisses,N,Pommes de terre,Y,Oignons,Y,Sauce,N,Petits pois,Y,Beurre,N,Bangers végétales mash,Saucisses végétales,Y,Pommes de terre,Y,Oignons,Y,Sauce végane,Y,Petits pois,Y,Beurre végétal,Y
874,Bubble and squeak,Pommes de terre,Y,Chou,Y,Lard,N,Oignons,Y,Beurre,N,Œufs,N,Bubble squeak végétal,Pommes de terre,Y,Chou,Y,Tempeh,Y,Oignons,Y,Beurre végétal,Y,Tofu brouillé,Y
875,Toad in the hole,Saucisses,N,Pâte Yorkshire,Y,Œufs,N,Lait,N,Farine,Y,Huile,Y,Toad végétal hole,Saucisses végétales,Y,Pâte Yorkshire végane,Y,Aquafaba,Y,Lait végétal,Y,Farine,Y,Huile,Y
876,Cornish pasty,Pâte brisée,Y,Bœuf,N,Pommes de terre,Y,Navets,Y,Oignons,Y,Poivre,Y,Cornish pasty végétal,Pâte brisée végane,Y,Seitan,Y,Pommes de terre,Y,Navets,Y,Oignons,Y,Poivre,Y
877,Steak and kidney pie,Bœuf,N,Rognons,N,Pâte,Y,Oignons,Y,Bouillon,N,Herbes,Y,Steak kidney pie végétal,Seitan,Y,Champignons,Y,Pâte végane,Y,Oignons,Y,Bouillon végétal,Y,Herbes,Y
878,Haggis,Abats mouton,N,Avoine,Y,Oignons,Y,Épices,Y,Graisse,N,Boyau,N,Haggis végétal,Lentilles,Y,Avoine,Y,Oignons,Y,Épices,Y,Huile coco,Y,Enveloppe végétale,Y
879,Black pudding,Sang porc,N,Avoine,Y,Gras,N,Oignons,Y,Épices,Y,Boyau,N,Black pudding végétal,Haricots noirs,Y,Avoine,Y,Huile coco,Y,Oignons,Y,Épices,Y,Enveloppe végétale,Y
880,Spotted dick,Farine,Y,Graisse bœuf,N,Sucre,Y,Raisins,Y,Lait,N,Épices,Y,Spotted dick végétal,Farine,Y,Beurre végétal,Y,Sucre,Y,Raisins,Y,Lait végétal,Y,Épices,Y
881,Treacle tart,Pâte sablée,Y,Mélasse,Y,Chapelure,Y,Citron,Y,Œufs,N,Crème,N,Treacle tart végane,Pâte sablée végane,Y,Mélasse,Y,Chapelure,Y,Citron,Y,Aquafaba,Y,Crème végétale,Y
882,Eton mess,Meringue,N,Crème,N,Fraises,Y,Sucre,Y,Vanille,Y,Menthe,Y,Eton mess végane,Meringue végane,Y,Crème végétale,Y,Fraises,Y,Sucre,Y,Vanille,Y,Menthe,Y
883,Scones,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Lait,N,Levure,Y,Scones véganes,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Lait végétal,Y,Levure,Y
884,Shortbread,Farine,Y,Beurre,N,Sucre,Y,Sel,Y,Vanille,Y,Maïzena,Y,Shortbread végane,Farine,Y,Beurre végétal,Y,Sucre,Y,Sel,Y,Vanille,Y,Maïzena,Y
885,Trifle anglais,Génoise,Y,Crème anglaise,N,Fruits,Y,Gelée,Y,Crème fouettée,N,Amandes,Y,Trifle végane anglais,Génoise végane,Y,Crème anglaise végane,Y,Fruits,Y,Gelée végane,Y,Crème fouettée végétale,Y,Amandes,Y
886,Christmas pudding,Fruits secs,Y,Graisse bœuf,N,Farine,Y,Œufs,N,Rhum,Y,Épices,Y,Christmas pudding végane,Fruits secs,Y,Beurre végétal,Y,Farine,Y,Aquafaba,Y,Rhum,Y,Épices,Y
887,Mince pies,Pâte sablée,Y,Fruits secs,Y,Graisse bœuf,N,Épices,Y,Sucre,Y,Cognac,Y,Mince pies véganes,Pâte sablée végane,Y,Fruits secs,Y,Beurre végétal,Y,Épices,Y,Sucre,Y,Cognac,Y
888,Victoria sponge,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Confiture,Y,Crème,N,Victoria sponge végane,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Confiture,Y,Crème végétale,Y
889,Lemon curd,Citrons,Y,Beurre,N,Sucre,Y,Œufs,N,Maïzena,Y,Sel,Y,Lemon curd végane,Citrons,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Maïzena,Y,Sel,Y
890,Earl Grey tea cake,Farine,Y,Thé Earl Grey,Y,Beurre,N,Sucre,Y,Œufs,N,Levure,Y,Earl Grey végane,Farine,Y,Thé Earl Grey,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Levure,Y
891,Sticky toffee pudding,Dattes,Y,Beurre,N,Sucre,Y,Œufs,N,Farine,Y,Crème,N,Sticky toffee végane,Dattes,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Farine,Y,Crème végétale,Y
892,Banoffee pie,Biscuits,Y,Beurre,N,Caramel,Y,Bananes,Y,Crème,N,Chocolat,Y,Banoffee pie végane,Biscuits véganes,Y,Beurre végétal,Y,Caramel végane,Y,Bananes,Y,Crème végétale,Y,Chocolat végane,Y
893,Apple crumble,Pommes,Y,Farine,Y,Beurre,N,Sucre,Y,Avoine,Y,Cannelle,Y,Apple crumble végane,Pommes,Y,Farine,Y,Beurre végétal,Y,Sucre,Y,Avoine,Y,Cannelle,Y
894,Rhubarb crumble,Rhubarbe,Y,Farine,Y,Beurre,N,Sucre,Y,Amandes,Y,Gingembre,Y,Rhubarb crumble végane,Rhubarbe,Y,Farine,Y,Beurre végétal,Y,Sucre,Y,Amandes,Y,Gingembre,Y
895,Bread and butter pudding,Pain,Y,Beurre,N,Lait,N,Œufs,N,Sucre,Y,Raisins,Y,Bread butter végane,Pain,Y,Beurre végétal,Y,Lait végétal,Y,Aquafaba,Y,Sucre,Y,Raisins,Y
896,Rice pudding,Riz,Y,Lait,N,Sucre,Y,Vanille,Y,Cannelle,Y,Raisins,Y,Rice pudding végane,Riz,Y,Lait végétal,Y,Sucre,Y,Vanille,Y,Cannelle,Y,Raisins,Y
897,Jam roly-poly,Pâte suet,Y,Confiture,Y,Farine,Y,Graisse bœuf,N,Sucre,Y,Lait,N,Jam roly-poly végane,Pâte végane,Y,Confiture,Y,Farine,Y,Beurre végétal,Y,Sucre,Y,Lait végétal,Y
898,Bakewell tart,Pâte sablée,Y,Confiture,Y,Poudre amandes,Y,Beurre,N,Œufs,N,Sucre,Y,Bakewell tart végane,Pâte sablée végane,Y,Confiture,Y,Poudre amandes,Y,Beurre végétal,Y,Aquafaba,Y,Sucre,Y
899,Custard tart,Pâte brisée,Y,Lait,N,Œufs,N,Sucre,Y,Vanille,Y,Muscade,Y,Custard tart végane,Pâte brisée végane,Y,Lait végétal,Y,Aquafaba,Y,Sucre,Y,Vanille,Y,Muscade,Y
900,Lemon drizzle cake,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Citron,Y,Levure,Y,Lemon drizzle végane,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Citron,Y,Levure,Y
901,Carrot cake anglais,Carottes,Y,Farine,Y,Sucre,Y,Huile,Y,Œufs,N,Épices,Y,Carrot cake végane anglais,Carottes,Y,Farine,Y,Sucre,Y,Huile,Y,Aquafaba,Y,Épices,Y
902,Parkin,Avoine,Y,Mélasse,Y,Gingembre,Y,Farine,Y,Beurre,N,Œufs,N,Parkin végane,Avoine,Y,Mélasse,Y,Gingembre,Y,Farine,Y,Beurre végétal,Y,Aquafaba,Y
903,Eccles cakes,Pâte feuilletée,Y,Raisins,Y,Beurre,N,Sucre,Y,Épices,Y,Zeste,Y,Eccles cakes véganes,Pâte feuilletée végane,Y,Raisins,Y,Beurre végétal,Y,Sucre,Y,Épices,Y,Zeste,Y
904,Welsh cakes,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Raisins,Y,Épices,Y,Welsh cakes véganes,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Raisins,Y,Épices,Y
905,Bara brith,Farine,Y,Fruits secs,Y,Thé,Y,Sucre,Y,Œufs,N,Épices,Y,Bara brith végane,Farine,Y,Fruits secs,Y,Thé,Y,Sucre,Y,Aquafaba,Y,Épices,Y
906,Laverbread,Algues laver,Y,Avoine,Y,Lard,N,Sel,Y,Poivre,Y,Citron,Y,Laverbread végane,Algues laver,Y,Avoine,Y,Huile coco,Y,Sel,Y,Poivre,Y,Citron,Y
907,Cawl,Agneau,N,Poireaux,Y,Pommes de terre,Y,Carottes,Y,Navets,Y,Persil,Y,Cawl végétal,Seitan,Y,Poireaux,Y,Pommes de terre,Y,Carottes,Y,Navets,Y,Persil,Y
908,Faggots,Porc haché,N,Foie porc,N,Chapelure,Y,Oignons,Y,Herbes,Y,Crépine,N,Faggots végétales,Protéines végétales,Y,Champignons,Y,Chapelure,Y,Oignons,Y,Herbes,Y,Enveloppe végétale,Y
